Date|Close|Open|High|Low|Volume|Change|Value
1990-02-19|859.24|859.24|859.24|859.24|9.45M|-0.89%|0
1990-02-20|856.64|856.64|856.64|856.64|8.98M|-0.30%|0
1990-02-21|853.04|853.04|853.04|853.04|9.43M|-0.42%|0
1990-02-22|853.45|853.45|853.45|853.45|9.83M|0.05%|1
1990-02-23|850.84|850.84|850.84|850.84|8.26M|-0.31%|0
1990-02-24|845.25|845.25|845.25|845.25|5.63M|-0.66%|0
1990-02-26|833.81|833.81|833.81|833.81|8.69M|-1.35%|0
1990-02-27|859.83|859.83|859.83|859.83|12.52M|3.12%|1
1990-02-28|861.59|861.59|861.59|861.59|17.16M|0.20%|1
1990-03-02|884.07|884.07|884.07|884.07|21.37M|2.61%|1
1990-03-03|881.44|881.44|881.44|881.44|13.29M|-0.30%|0
1990-03-05|865.22|865.22|865.22|865.22|12.76M|-1.84%|0
1990-03-06|857.58|857.58|857.58|857.58|12.89M|-0.88%|0
1990-03-07|847.46|847.46|847.46|847.46|8.97M|-1.18%|0
1990-03-08|847.77|847.77|847.77|847.77|10.38M|0.04%|1
1990-03-09|852.7|852.7|852.7|852.7|9.40M|0.58%|1
1990-03-12|850.65|850.65|850.65|850.65|9.28M|-0.24%|0
1990-03-13|841.56|841.56|841.56|841.56|8.17M|-1.07%|0
1990-03-14|838.19|838.19|838.19|838.19|8.85M|-0.40%|0
1990-03-15|835.59|835.59|835.59|835.59|7.12M|-0.31%|0
1990-03-16|842.27|842.27|842.27|842.27|10.04M|0.80%|1
1990-03-17|835.13|835.13|835.13|835.13|6.07M|-0.85%|0
1990-03-19|839.42|839.42|839.42|839.42|7.55M|0.51%|1
1990-03-20|849.98|849.98|849.98|849.98|15.01M|1.26%|1
1990-03-21|849.91|849.91|849.91|849.91|17.38M|-0.01%|0
1990-03-22|845.96|845.96|845.96|845.96|11.51M|-0.46%|0
1990-03-23|841.79|841.79|841.79|841.79|9.64M|-0.49%|0
1990-03-24|837.4|837.4|837.4|837.4|8.72M|-0.52%|0
1990-03-26|834.54|834.54|834.54|834.54|7.07M|-0.34%|0
1990-03-27|827.92|827.92|827.92|827.92|9.09M|-0.79%|0
1990-03-28|819.04|819.04|819.04|819.04|9.01M|-1.07%|0
1990-03-29|824.59|824.59|824.59|824.59|13.89M|0.68%|1
1990-03-30|845.98|845.98|845.98|845.98|12.95M|2.59%|1
1990-03-31|840.89|840.89|840.89|840.89|12.09M|-0.60%|0
1990-04-02|838.29|838.29|838.29|838.29|14.07M|-0.31%|0
1990-04-03|836.63|836.63|836.63|836.63|13.01M|-0.20%|0
1990-04-04|828.98|828.98|828.98|828.98|16.39M|-0.91%|0
1990-04-06|831.73|831.73|831.73|831.73|12.31M|0.33%|1
1990-04-07|819.3|819.3|819.3|819.3|6.88M|-1.49%|0
1990-04-09|816.78|816.78|816.78|816.78|8.45M|-0.31%|0
1990-04-10|810.76|810.76|810.76|810.76|7.98M|-0.74%|0
1990-04-11|813.66|813.66|813.66|813.66|10.68M|0.36%|1
1990-04-12|806.86|806.86|806.86|806.86|11.32M|-0.84%|0
1990-04-13|803.15|803.15|803.15|803.15|12.82M|-0.46%|0
1990-04-14|793.14|793.14|793.14|793.14|6.50M|-1.25%|0
1990-04-16|777|777|777|777|9.36M|-2.03%|0
1990-04-17|796.56|796.56|796.56|796.56|14.03M|2.52%|1
1990-04-18|781.53|781.53|781.53|781.53|11.76M|-1.89%|0
1990-04-19|768.31|768.31|768.31|768.31|7.84M|-1.69%|0
1990-04-20|767.45|767.45|767.45|767.45|7.86M|-0.11%|0
1990-04-21|780.04|780.04|780.04|780.04|6.40M|1.64%|1
1990-04-23|774.4|774.4|774.4|774.4|4.63M|-0.72%|0
1990-04-24|768.47|768.47|768.47|768.47|5.18M|-0.77%|0
1990-04-25|755.07|755.07|755.07|755.07|5.32M|-1.74%|0
1990-04-26|726.11|726.11|726.11|726.11|7.20M|-3.84%|0
1990-04-27|748.86|748.86|748.86|748.86|8.46M|3.13%|1
1990-04-28|720.37|720.37|720.37|720.37|3.91M|-3.80%|0
1990-04-30|688.66|688.66|688.66|688.66|4.45M|-4.40%|0
1990-05-01|718.45|718.45|718.45|718.45|8.34M|4.33%|1
1990-05-03|750.82|750.82|750.82|750.82|3.95M|4.51%|1
1990-05-04|782.33|782.33|782.33|782.33|20.06M|4.20%|1
1990-05-07|791.56|791.56|791.56|791.56|20.96M|1.18%|1
1990-05-08|796.54|796.54|796.54|796.54|16.19M|0.63%|1
1990-05-09|793.36|793.36|793.36|793.36|11.61M|-0.40%|0
1990-05-10|771.76|771.76|771.76|771.76|8.68M|-2.72%|0
1990-05-11|762.27|762.27|762.27|762.27|9.36M|-1.23%|0
1990-05-12|749.08|749.08|749.08|749.08|5.07M|-1.73%|0
1990-05-14|734.42|734.42|734.42|734.42|7.97M|-1.96%|0
1990-05-15|724.76|724.76|724.76|724.76|7.98M|-1.32%|0
1990-05-16|756.87|756.87|756.87|756.87|7.41M|4.43%|1
1990-05-17|773.43|773.43|773.43|773.43|16.59M|2.19%|1
1990-05-18|766.15|766.15|766.15|766.15|8.74M|-0.94%|0
1990-05-19|765.16|765.16|765.16|765.16|6.53M|-0.13%|0
1990-05-21|770.28|770.28|770.28|770.28|5.93M|0.67%|1
1990-05-22|785.93|785.93|785.93|785.93|13.17M|2.03%|1
1990-05-23|787.91|787.91|787.91|787.91|10.84M|0.25%|1
1990-05-24|785.79|785.79|785.79|785.79|6.64M|-0.27%|0
1990-05-25|790.73|790.73|790.73|790.73|8.48M|0.63%|1
1990-05-26|783.74|783.74|783.74|783.74|4.16M|-0.88%|0
1990-05-28|778.23|778.23|778.23|778.23|5.45M|-0.70%|0
1990-05-29|783.87|783.87|783.87|783.87|8.30M|0.72%|1
1990-05-30|789.89|789.89|789.89|789.89|12.36M|0.77%|1
1990-05-31|797.95|797.95|797.95|797.95|16.82M|1.02%|1
1990-06-01|803.64|803.64|803.64|803.64|17.72M|0.71%|1
1990-06-02|804.85|804.85|804.85|804.85|9.63M|0.15%|1
1990-06-04|814.4|814.4|814.4|814.4|17.27M|1.19%|1
1990-06-05|807.97|807.97|807.97|807.97|16.49M|-0.79%|0
1990-06-07|804.09|804.09|804.09|804.09|9.94M|-0.48%|0
1990-06-08|804.47|804.47|804.47|804.47|10.25M|0.05%|1
1990-06-09|799.12|799.12|799.12|799.12|5.28M|-0.67%|0
1990-06-11|786.35|786.35|786.35|786.35|6.35M|-1.60%|0
1990-06-12|784.97|784.97|784.97|784.97|7.95M|-0.18%|0
1990-06-13|780.56|780.56|780.56|780.56|6.98M|-0.56%|0
1990-06-14|772.2|772.2|772.2|772.2|6.18M|-1.07%|0
1990-06-15|770.77|770.77|770.77|770.77|7.77M|-0.19%|0
1990-06-16|774.07|774.07|774.07|774.07|4.39M|0.43%|1
1990-06-18|756.39|756.39|756.39|756.39|6.11M|-2.28%|0
1990-06-19|749.61|749.61|749.61|749.61|10.55M|-0.90%|0
1990-06-20|740.84|740.84|740.84|740.84|6.07M|-1.17%|0
1990-06-21|743.17|743.17|743.17|743.17|5.92M|0.31%|1
1990-06-22|747.37|747.37|747.37|747.37|5.74M|0.57%|1
1990-06-23|747.12|747.12|747.12|747.12|3.86M|-0.03%|0
1990-06-25|739.8|739.8|739.8|739.8|4.62M|-0.98%|0
1990-06-26|736.42|736.42|736.42|736.42|6.56M|-0.46%|0
1990-06-27|740.01|740.01|740.01|740.01|6.43M|0.49%|1
1990-06-28|732.64|732.64|732.64|732.64|7.59M|-1.00%|0
1990-06-29|720|720|720|720|6.22M|-1.73%|0
1990-06-30|706.79|706.79|706.79|706.79|4.80M|-1.83%|0
1990-07-02|713.18|713.18|713.18|713.18|5.82M|0.90%|1
1990-07-03|745.04|745.04|745.04|745.04|6.79M|4.47%|1
1990-07-04|735.3|735.3|735.3|735.3|16.07M|-1.31%|0
1990-07-05|723.1|723.1|723.1|723.1|7.76M|-1.66%|0
1990-07-06|716.17|716.17|716.17|716.17|8.81M|-0.96%|0
1990-07-07|713.41|713.41|713.41|713.41|3.73M|-0.39%|0
1990-07-09|715.28|715.28|715.28|715.28|5.06M|0.26%|1
1990-07-10|718.75|718.75|718.75|718.75|4.96M|0.49%|1
1990-07-11|711|711|711|711|4.99M|-1.08%|0
1990-07-12|701.91|701.91|701.91|701.91|7.97M|-1.28%|0
1990-07-13|688.78|688.78|688.78|688.78|5.98M|-1.87%|0
1990-07-14|689.19|689.19|689.19|689.19|4.91M|0.06%|1
1990-07-16|683.01|683.01|683.01|683.01|4.48M|-0.90%|0
1990-07-18|698.01|698.01|698.01|698.01|9.82M|2.20%|1
1990-07-19|693.44|693.44|693.44|693.44|7.53M|-0.65%|0
1990-07-20|694.64|694.64|694.64|694.64|4.97M|0.17%|1
1990-07-21|686.69|686.69|686.69|686.69|2.36M|-1.14%|0
1990-07-23|681.38|681.38|681.38|681.38|3.39M|-0.77%|0
1990-07-24|679.67|679.67|679.67|679.67|4.90M|-0.25%|0
1990-07-25|685.27|685.27|685.27|685.27|6.93M|0.82%|1
1990-07-26|676.83|676.83|676.83|676.83|3.90M|-1.23%|0
1990-07-27|673.16|673.16|673.16|673.16|4.77M|-0.54%|0
1990-07-28|678.74|678.74|678.74|678.74|4.47M|0.83%|1
1990-07-30|673.8|673.8|673.8|673.8|2.37M|-0.73%|0
1990-07-31|678.38|678.38|678.38|678.38|4.50M|0.68%|1
1990-08-01|690.21|690.21|690.21|690.21|9.50M|1.74%|1
1990-08-02|688.28|688.28|688.28|688.28|6.59M|-0.28%|0
1990-08-03|678.37|678.37|678.37|678.37|8.58M|-1.44%|0
1990-08-04|671.42|671.42|671.42|671.42|3.84M|-1.02%|0
1990-08-06|661.4|661.4|661.4|661.4|5.29M|-1.49%|0
1990-08-07|655.88|655.88|655.88|655.88|9.23M|-0.83%|0
1990-08-08|646.03|646.03|646.03|646.03|7.86M|-1.50%|0
1990-08-09|648.95|648.95|648.95|648.95|12.81M|0.45%|1
1990-08-10|658.94|658.94|658.94|658.94|11.03M|1.54%|1
1990-08-11|655.89|655.89|655.89|655.89|6.02M|-0.46%|0
1990-08-13|645.86|645.86|645.86|645.86|5.88M|-1.53%|0
1990-08-14|632.3|632.3|632.3|632.3|7.09M|-2.10%|0
1990-08-16|625.03|625.03|625.03|625.03|10.05M|-1.15%|0
1990-08-17|623.9|623.9|623.9|623.9|9.88M|-0.18%|0
1990-08-18|628.07|628.07|628.07|628.07|4.36M|0.67%|1
1990-08-20|621.33|621.33|621.33|621.33|5.31M|-1.07%|0
1990-08-21|610.47|610.47|610.47|610.47|8.62M|-1.75%|0
1990-08-22|607.16|607.16|607.16|607.16|9.80M|-0.54%|0
1990-08-23|603.62|603.62|603.62|603.62|14.42M|-0.58%|0
1990-08-24|594.23|594.23|594.23|594.23|15.79M|-1.56%|0
1990-08-25|587.38|587.38|587.38|587.38|7.09M|-1.15%|0
1990-08-27|614.29|614.29|614.29|614.29|3.92M|4.58%|1
1990-08-28|642.42|642.42|642.42|642.42|4.25M|4.58%|1
1990-08-29|647.77|647.77|647.77|647.77|22.59M|0.83%|1
1990-08-30|626.85|626.85|626.85|626.85|16.15M|-3.23%|0
1990-08-31|606.87|606.87|606.87|606.87|11.42M|-3.19%|0
1990-09-01|609.01|609.01|609.01|609.01|7.11M|0.35%|1
1990-09-03|635.37|635.37|635.37|635.37|7.75M|4.33%|1
1990-09-04|632.34|632.34|632.34|632.34|15.37M|-0.48%|0
1990-09-05|625|625|625|625|8.35M|-1.16%|0
1990-09-06|616.29|616.29|616.29|616.29|9.61M|-1.39%|0
1990-09-07|613.08|613.08|613.08|613.08|9.37M|-0.52%|0
1990-09-08|612.57|612.57|612.57|612.57|4.58M|-0.08%|0
1990-09-10|612.63|612.63|612.63|612.63|4.71M|0.01%|1
1990-09-11|613.49|613.49|613.49|613.49|5.29M|0.14%|1
1990-09-12|610.88|610.88|610.88|610.88|4.62M|-0.43%|0
1990-09-13|608.04|608.04|608.04|608.04|6.26M|-0.46%|0
1990-09-14|603.52|603.52|603.52|603.52|7.54M|-0.74%|0
1990-09-15|590.62|590.62|590.62|590.62|5.03M|-2.14%|0
1990-09-17|566.27|566.27|566.27|566.27|7.18M|-4.12%|0
1990-09-18|589.42|589.42|589.42|589.42|11.84M|4.09%|1
1990-09-19|592.8|592.8|592.8|592.8|16.87M|0.57%|1
1990-09-20|585.19|585.19|585.19|585.19|9.48M|-1.28%|0
1990-09-21|584.6|584.6|584.6|584.6|8.82M|-0.10%|0
1990-09-22|584.94|584.94|584.94|584.94|4.65M|0.06%|1
1990-09-24|587.39|587.39|587.39|587.39|6.33M|0.42%|1
1990-09-25|593.77|593.77|593.77|593.77|8.47M|1.09%|1
1990-09-26|594.04|594.04|594.04|594.04|7.89M|0.05%|1
1990-09-27|593.45|593.45|593.45|593.45|7.29M|-0.10%|0
1990-09-28|597.67|597.67|597.67|597.67|6.58M|0.71%|1
1990-09-29|602.88|602.88|602.88|602.88|5.86M|0.87%|1
1990-10-05|624.13|624.13|624.13|624.13|9.04M|3.52%|1
1990-10-06|616.47|616.47|616.47|616.47|6.36M|-1.23%|0
1990-10-08|614.06|614.06|614.06|614.06|8.02M|-0.39%|0
1990-10-10|617.12|617.12|617.12|617.12|18.73M|0.50%|1
1990-10-11|621.93|621.93|621.93|621.93|12.04M|0.78%|1
1990-10-12|635.74|635.74|635.74|635.74|12.85M|2.22%|1
1990-10-13|626.95|626.95|626.95|626.95|9.40M|-1.38%|0
1990-10-15|646.39|646.39|646.39|646.39|11.84M|3.10%|1
1990-10-16|638.29|638.29|638.29|638.29|20.12M|-1.25%|0
1990-10-17|653.96|653.96|653.96|653.96|16.28M|2.46%|1
1990-10-18|666.56|666.56|666.56|666.56|19.84M|1.93%|1
1990-10-19|696.01|696.01|696.01|696.01|25.99M|4.42%|1
1990-10-20|710.44|710.44|710.44|710.44|17.54M|2.07%|1
1990-10-22|733.37|733.37|733.37|733.37|25.74M|3.23%|1
1990-10-23|765.55|765.55|765.55|765.55|14.79M|4.39%|1
1990-10-24|796.77|796.77|796.77|796.77|17.55M|4.08%|1
1990-10-25|767.06|767.06|767.06|767.06|27.27M|-3.73%|0
1990-10-26|735.05|735.05|735.05|735.05|18.36M|-4.17%|0
1990-10-27|733.05|733.05|733.05|733.05|19.12M|-0.27%|0
1990-10-29|720.89|720.89|720.89|720.89|32.92M|-1.66%|0
1990-10-30|711.49|711.49|711.49|711.49|21.79M|-1.30%|0
1990-10-31|690.16|690.16|690.16|690.16|17.69M|-3.00%|0
1990-11-01|717.47|717.47|717.47|717.47|17.94M|3.96%|1
1990-11-02|709.96|709.96|709.96|709.96|24.37M|-1.05%|0
1990-11-03|710.96|710.96|710.96|710.96|12.56M|0.14%|1
1990-11-05|707.61|707.61|707.61|707.61|14.13M|-0.47%|0
1990-11-06|702.93|702.93|702.93|702.93|13.31M|-0.66%|0
1990-11-07|720.96|720.96|720.96|720.96|21.18M|2.56%|1
1990-11-08|707.24|707.24|707.24|707.24|23.35M|-1.90%|0
1990-11-09|703.81|703.81|703.81|703.81|15.89M|-0.48%|0
1990-11-10|697.59|697.59|697.59|697.59|9.57M|-0.88%|0
1990-11-12|701.53|701.53|701.53|701.53|12.55M|0.56%|1
1990-11-13|710.06|710.06|710.06|710.06|17.65M|1.22%|1
1990-11-14|704.89|704.89|704.89|704.89|12.59M|-0.73%|0
1990-11-15|701.45|701.45|701.45|701.45|13.35M|-0.49%|0
1990-11-16|697.46|697.46|697.46|697.46|9.71M|-0.57%|0
1990-11-17|691.69|691.69|691.69|691.69|8.58M|-0.83%|0
1990-11-19|680.04|680.04|680.04|680.04|11.10M|-1.68%|0
1990-11-20|674.25|674.25|674.25|674.25|11.79M|-0.85%|0
1990-11-21|671.7|671.7|671.7|671.7|8.90M|-0.38%|0
1990-11-22|679.83|679.83|679.83|679.83|15.04M|1.21%|1
1990-11-23|679.99|679.99|679.99|679.99|9.31M|0.02%|1
1990-11-24|678.92|678.92|678.92|678.92|6.44M|-0.16%|0
1990-11-26|680.56|680.56|680.56|680.56|8.59M|0.24%|1
1990-11-27|687.27|687.27|687.27|687.27|13.28M|0.99%|1
1990-11-28|699.76|699.76|699.76|699.76|16.79M|1.82%|1
1990-11-29|692.55|692.55|692.55|692.55|22.58M|-1.03%|0
1990-11-30|697.03|697.03|697.03|697.03|13.29M|0.65%|1
1990-12-01|708.56|708.56|708.56|708.56|15.37M|1.65%|1
1990-12-03|717.62|717.62|717.62|717.62|25.67M|1.28%|1
1990-12-04|708.9|708.9|708.9|708.9|17.89M|-1.22%|0
1990-12-05|718.84|718.84|718.84|718.84|20.11M|1.40%|1
1990-12-06|717.82|717.82|717.82|717.82|26.11M|-0.14%|0
1990-12-07|730.96|730.96|730.96|730.96|24.90M|1.83%|1
1990-12-08|733.73|733.73|733.73|733.73|16.29M|0.38%|1
1990-12-10|735.33|735.33|735.33|735.33|24.18M|0.22%|1
1990-12-11|725.56|725.56|725.56|725.56|17.37M|-1.33%|0
1990-12-12|724.51|724.51|724.51|724.51|15.15M|-0.14%|0
1990-12-13|712.82|712.82|712.82|712.82|11.16M|-1.61%|0
1990-12-14|710.06|710.06|710.06|710.06|12.80M|-0.39%|0
1990-12-15|705.49|705.49|705.49|705.49|6.54M|-0.64%|0
1990-12-17|706.04|706.04|706.04|706.04|10.88M|0.08%|1
1990-12-18|706.08|706.08|706.08|706.08|11.37M|0.01%|1
1990-12-19|697.54|697.54|697.54|697.54|10.03M|-1.21%|0
1990-12-20|698.04|698.04|698.04|698.04|12.53M|0.07%|1
1990-12-21|708.24|708.24|708.24|708.24|15.02M|1.46%|1
1990-12-22|705.63|705.63|705.63|705.63|10.50M|-0.37%|0
1990-12-24|693.76|693.76|693.76|693.76|13.76M|-1.68%|0
1990-12-26|696.11|696.11|696.11|696.11|18.82M|0.34%|1
1991-01-03|679.75|679.75|679.75|679.75|7.08M|-2.35%|0
1991-01-04|697.62|697.62|697.62|697.62|10.32M|2.63%|1
1991-01-05|698.45|698.45|698.45|698.45|8.69M|0.12%|1
1991-01-07|676.65|676.65|676.65|676.65|11.11M|-3.12%|0
1991-01-08|659.68|659.68|659.68|659.68|9.04M|-2.51%|0
1991-01-09|660.39|660.39|660.39|660.39|9.81M|0.11%|1
1991-01-10|635.46|635.46|635.46|635.46|11.36M|-3.78%|0
1991-01-11|627.7|627.7|627.7|627.7|14.73M|-1.22%|0
1991-01-12|649.19|649.19|649.19|649.19|11.02M|3.42%|1
1991-01-14|652.25|652.25|652.25|652.25|11.26M|0.47%|1
1991-01-15|624.62|624.62|624.62|624.62|10.95M|-4.24%|0
1991-01-16|613.34|613.34|613.34|613.34|8.93M|-1.81%|0
1991-01-17|641.42|641.42|641.42|641.42|9.96M|4.58%|1
1991-01-18|667.35|667.35|667.35|667.35|30.91M|4.04%|1
1991-01-19|663.1|663.1|663.1|663.1|14.85M|-0.64%|0
1991-01-21|636.91|636.91|636.91|636.91|14.79M|-3.95%|0
1991-01-22|632.92|632.92|632.92|632.92|9.18M|-0.63%|0
1991-01-23|625.22|625.22|625.22|625.22|7.52M|-1.22%|0
1991-01-24|638.02|638.02|638.02|638.02|9.03M|2.05%|1
1991-01-25|632.95|632.95|632.95|632.95|12.88M|-0.79%|0
1991-01-26|632.2|632.2|632.2|632.2|4.88M|-0.12%|0
1991-01-28|633.93|633.93|633.93|633.93|10.05M|0.27%|1
1991-01-29|635.65|635.65|635.65|635.65|10.73M|0.27%|1
1991-01-30|638.09|638.09|638.09|638.09|10.62M|0.38%|1
1991-01-31|635.4|635.4|635.4|635.4|8.08M|-0.42%|0
1991-02-01|632.53|632.53|632.53|632.53|6.82M|-0.45%|0
1991-02-02|634.72|634.72|634.72|634.72|4.91M|0.35%|1
1991-02-04|632.79|632.79|632.79|632.79|5.62M|-0.30%|0
1991-02-05|631.93|631.93|631.93|631.93|5.13M|-0.14%|0
1991-02-06|635.66|635.66|635.66|635.66|9.14M|0.59%|1
1991-02-07|634.31|634.31|634.31|634.31|7.66M|-0.21%|0
1991-02-08|628.85|628.85|628.85|628.85|7.61M|-0.86%|0
1991-02-09|631.27|631.27|631.27|631.27|5.15M|0.38%|1
1991-02-11|629.57|629.57|629.57|629.57|7.16M|-0.27%|0
1991-02-12|648.11|648.11|648.11|648.11|17.77M|2.94%|1
1991-02-13|644.91|644.91|644.91|644.91|12.58M|-0.49%|0
1991-02-18|674.09|674.09|674.09|674.09|16.70M|4.52%|1
1991-02-19|669.45|669.45|669.45|669.45|23.49M|-0.69%|0
1991-02-20|669.91|669.91|669.91|669.91|20.90M|0.07%|1
1991-02-21|672.1|672.1|672.1|672.1|15.53M|0.33%|1
1991-02-22|676.1|676.1|676.1|676.1|25.73M|0.60%|1
1991-02-23|685.39|685.39|685.39|685.39|13.39M|1.37%|1
1991-02-25|692.8|692.8|692.8|692.8|31.92M|1.08%|1
1991-02-26|677.27|677.27|677.27|677.27|19.14M|-2.24%|0
1991-02-27|671.71|671.71|671.71|671.71|15.60M|-0.82%|0
1991-02-28|675.57|675.57|675.57|675.57|20.40M|0.57%|1
1991-03-02|677.55|677.55|677.55|677.55|9.26M|0.29%|1
1991-03-04|670.42|670.42|670.42|670.42|10.98M|-1.05%|0
1991-03-05|669.83|669.83|669.83|669.83|9.44M|-0.09%|0
1991-03-06|676.37|676.37|676.37|676.37|17.73M|0.98%|1
1991-03-07|674.87|674.87|674.87|674.87|16.74M|-0.22%|0
1991-03-08|675.94|675.94|675.94|675.94|15.95M|0.16%|1
1991-03-09|681.73|681.73|681.73|681.73|15.40M|0.86%|1
1991-03-11|681.38|681.38|681.38|681.38|15.25M|-0.05%|0
1991-03-12|683.83|683.83|683.83|683.83|20.40M|0.36%|1
1991-03-13|679.21|679.21|679.21|679.21|13.82M|-0.68%|0
1991-03-14|677.11|677.11|677.11|677.11|15.22M|-0.31%|0
1991-03-15|682.97|682.97|682.97|682.97|16.40M|0.87%|1
1991-03-16|679.64|679.64|679.64|679.64|11.31M|-0.49%|0
1991-03-18|678.15|678.15|678.15|678.15|13.89M|-0.22%|0
1991-03-19|672.16|672.16|672.16|672.16|12.19M|-0.88%|0
1991-03-20|669.36|669.36|669.36|669.36|9.80M|-0.42%|0
1991-03-21|663.37|663.37|663.37|663.37|10.91M|-0.89%|0
1991-03-22|659.83|659.83|659.83|659.83|9.76M|-0.53%|0
1991-03-23|659.49|659.49|659.49|659.49|7.31M|-0.05%|0
1991-03-25|664.05|664.05|664.05|664.05|11.53M|0.69%|1
1991-03-27|655.18|655.18|655.18|655.18|9.95M|-1.34%|0
1991-03-28|651.98|651.98|651.98|651.98|10.47M|-0.49%|0
1991-03-29|648.84|648.84|648.84|648.84|8.63M|-0.48%|0
1991-03-30|659.85|659.85|659.85|659.85|8.20M|1.70%|1
1991-04-01|650.05|650.05|650.05|650.05|7.22M|-1.49%|0
1991-04-02|643.56|643.56|643.56|643.56|6.96M|-1.00%|0
1991-04-03|649.43|649.43|649.43|649.43|6.95M|0.91%|1
1991-04-04|654.14|654.14|654.14|654.14|8.87M|0.73%|1
1991-04-06|651|651|651|651|5.02M|-0.48%|0
1991-04-08|646.46|646.46|646.46|646.46|5.68M|-0.70%|0
1991-04-09|646.04|646.04|646.04|646.04|5.43M|-0.06%|0
1991-04-10|645.75|645.75|645.75|645.75|8.32M|-0.04%|0
1991-04-11|641.46|641.46|641.46|641.46|5.35M|-0.66%|0
1991-04-12|639.44|639.44|639.44|639.44|5.86M|-0.31%|0
1991-04-13|638.21|638.21|638.21|638.21|4.56M|-0.19%|0
1991-04-15|634.52|634.52|634.52|634.52|4.78M|-0.58%|0
1991-04-16|635.41|635.41|635.41|635.41|4.88M|0.14%|1
1991-04-17|632.55|632.55|632.55|632.55|4.59M|-0.45%|0
1991-04-18|625.89|625.89|625.89|625.89|5.54M|-1.05%|0
1991-04-19|628.33|628.33|628.33|628.33|6.00M|0.39%|1
1991-04-20|620.57|620.57|620.57|620.57|3.66M|-1.24%|0
1991-04-22|615.61|615.61|615.61|615.61|6.97M|-0.80%|0
1991-04-23|637.84|637.84|637.84|637.84|10.60M|3.61%|1
1991-04-24|632.63|632.63|632.63|632.63|13.34M|-0.82%|0
1991-04-25|626.36|626.36|626.36|626.36|6.96M|-0.99%|0
1991-04-26|634.29|634.29|634.29|634.29|9.40M|1.27%|1
1991-04-27|638.71|638.71|638.71|638.71|7.93M|0.70%|1
1991-04-29|644.6|644.6|644.6|644.6|12.28M|0.92%|1
1991-04-30|645.61|645.61|645.61|645.61|11.99M|0.16%|1
1991-05-01|644.39|644.39|644.39|644.39|8.70M|-0.19%|0
1991-05-02|652.27|652.27|652.27|652.27|24.16M|1.22%|1
1991-05-03|649.1|649.1|649.1|649.1|9.87M|-0.49%|0
1991-05-04|645.5|645.5|645.5|645.5|8.23M|-0.55%|0
1991-05-06|640.62|640.62|640.62|640.62|7.81M|-0.76%|0
1991-05-07|635.17|635.17|635.17|635.17|7.65M|-0.85%|0
1991-05-08|631.12|631.12|631.12|631.12|5.89M|-0.64%|0
1991-05-09|634.72|634.72|634.72|634.72|5.93M|0.57%|1
1991-05-10|629.83|629.83|629.83|629.83|4.53M|-0.77%|0
1991-05-11|629.17|629.17|629.17|629.17|4.58M|-0.10%|0
1991-05-13|630.84|630.84|630.84|630.84|4.23M|0.27%|1
1991-05-14|638.61|638.61|638.61|638.61|8.10M|1.23%|1
1991-05-15|632.17|632.17|632.17|632.17|4.29M|-1.01%|0
1991-05-16|635.45|635.45|635.45|635.45|5.96M|0.52%|1
1991-05-17|636.55|636.55|636.55|636.55|6.44M|0.17%|1
1991-05-18|636.38|636.38|636.38|636.38|5.41M|-0.03%|0
1991-05-20|628.71|628.71|628.71|628.71|5.96M|-1.21%|0
1991-05-22|624.32|624.32|624.32|624.32|5.31M|-0.70%|0
1991-05-23|624.89|624.89|624.89|624.89|5.07M|0.09%|1
1991-05-24|619.29|619.29|619.29|619.29|4.37M|-0.90%|0
1991-05-25|617.29|617.29|617.29|617.29|3.36M|-0.32%|0
1991-05-27|617.3|617.3|617.3|617.3|4.55M|0.00%|1
1991-05-28|613.82|613.82|613.82|613.82|4.60M|-0.56%|0
1991-05-29|612.33|612.33|612.33|612.33|4.28M|-0.24%|0
1991-05-30|613.74|613.74|613.74|613.74|4.11M|0.23%|1
1991-05-31|611.35|611.35|611.35|611.35|4.09M|-0.39%|0
1991-06-01|612.47|612.47|612.47|612.47|2.66M|0.18%|1
1991-06-03|605.11|605.11|605.11|605.11|4.00M|-1.20%|0
1991-06-04|601.19|601.19|601.19|601.19|4.11M|-0.65%|0
1991-06-05|613.31|613.31|613.31|613.31|6.97M|2.02%|1
1991-06-07|604.07|604.07|604.07|604.07|4.58M|-1.51%|0
1991-06-08|605.6|605.6|605.6|605.6|3.91M|0.25%|1
1991-06-10|606.55|606.55|606.55|606.55|3.52M|0.16%|1
1991-06-11|607.85|607.85|607.85|607.85|3.64M|0.21%|1
1991-06-12|610.96|610.96|610.96|610.96|5.40M|0.51%|1
1991-06-13|610.05|610.05|610.05|610.05|5.63M|-0.15%|0
1991-06-14|613.71|613.71|613.71|613.71|8.68M|0.60%|1
1991-06-15|613.57|613.57|613.57|613.57|4.22M|-0.02%|0
1991-06-17|608.77|608.77|608.77|608.77|5.09M|-0.78%|0
1991-06-18|606.79|606.79|606.79|606.79|6.58M|-0.33%|0
1991-06-19|604.27|604.27|604.27|604.27|6.72M|-0.42%|0
1991-06-21|597.69|597.69|597.69|597.69|6.15M|-1.09%|0
1991-06-22|590.57|590.57|590.57|590.57|5.58M|-1.19%|0
1991-06-24|593.05|593.05|593.05|593.05|8.45M|0.42%|1
1991-06-25|595.21|595.21|595.21|595.21|11.11M|0.36%|1
