Date|Close|Change
2003-05-22|93.71|0.03%
2003-05-23|93.13|-0.62%
2003-05-27|92.81|-0.34%
2003-05-28|93.58|0.83%
2003-05-29|92.84|-0.79%
2003-05-30|93.31|0.51%
2003-06-02|93.46|0.16%
2003-06-03|93.56|0.11%
2003-06-04|93.79|0.25%
2003-06-05|92.59|-1.28%
2003-06-06|93.56|1.05%
2003-06-09|93.38|-0.19%
2003-06-10|93.62|0.26%
2003-06-11|93.02|-0.64%
2003-06-12|92.89|-0.14%
2003-06-13|92.25|-0.69%
2003-06-16|92.8|0.60%
2003-06-17|93.07|0.29%
2003-06-18|93.61|0.58%
2003-06-19|93.64|0.03%
2003-06-20|94.45|0.87%
2003-06-23|94.47|0.02%
2003-06-24|94.83|0.38%
2003-06-25|94.55|-0.30%
2003-06-26|95.4|0.90%
2003-06-27|95.49|0.09%
2003-06-30|95.11|-0.40%
2003-07-01|94.65|-0.48%
2003-07-02|94.4|-0.26%
2003-07-03|94.75|0.37%
2003-07-07|95.9|1.21%
2003-07-08|96.19|0.30%
2003-07-09|95.89|-0.31%
2003-07-10|95.67|-0.23%
2003-07-11|96.13|0.48%
2003-07-14|96.37|0.25%
2003-07-15|97.22|0.88%
2003-07-16|97|-0.23%
2003-07-17|97.19|0.20%
2003-07-18|96.82|-0.38%
2003-07-21|96.42|-0.41%
2003-07-22|96.67|0.26%
2003-07-23|95.6|-1.11%
2003-07-24|95.59|-0.01%
2003-07-25|95.12|-0.49%
2003-07-28|95.28|0.17%
2003-07-29|95.5|0.23%
2003-07-30|96.3|0.84%
2003-07-31|97.14|0.87%
2003-08-01|96.87|-0.28%
2003-08-04|96.36|-0.53%
2003-08-05|96.37|0.01%
2003-08-06|96.42|0.05%
2003-08-07|95.96|-0.48%
2003-08-08|96.57|0.64%
2003-08-11|95.98|-0.61%
2003-08-12|96.34|0.38%
2003-08-13|96.35|0.01%
2003-08-14|96.82|0.49%
2003-08-15|96.8|-0.02%
2003-08-18|97.45|0.67%
2003-08-19|97.48|0.03%
2003-08-20|97.51|0.03%
2003-08-21|98.7|1.22%
2003-08-22|99|0.30%
2003-08-25|98.93|-0.07%
2003-08-26|98.84|-0.09%
2003-08-27|98.99|0.15%
2003-08-28|98.94|-0.05%
2003-08-29|98.1|-0.85%
2003-09-01|98.08|-0.02%
2003-09-02|99.06|1.00%
2003-09-03|98.81|-0.25%
2003-09-04|98.27|-0.55%
2003-09-05|97.13|-1.16%
2003-09-08|97.2|0.07%
2003-09-09|96.43|-0.79%
2003-09-10|96.51|0.08%
2003-09-11|96.56|0.05%
2003-09-12|96.03|-0.55%
2003-09-15|96.83|0.83%
2003-09-16|97.12|0.30%
2003-09-17|96.14|-1.01%
2003-09-18|96.31|0.18%
2003-09-19|95.34|-1.01%
2003-09-22|94.21|-1.19%
2003-09-23|94.34|0.14%
2003-09-24|94.07|-0.29%
2003-09-25|94.14|0.07%
2003-09-26|94.25|0.12%
2003-09-29|93.44|-0.86%
2003-09-30|93.2|-0.26%
2003-10-01|92.7|-0.54%
2003-10-02|92.73|0.03%
